"sp","mean_baseline","mean_current","per_change","p.yr","mu.psi","r","case","actual.change"
"26",0.609545454545455,0.586255411255411,-3.82088704236355,"0.5","0","2","all",-9.53543057738111
"27",0.546887755102041,0.577704081632653,5.63485399757441,"0.5","0","2","all",-13.3545353546648
"28",0.522299578059072,0.628333333333333,20.301328917074,"0.5","0","2","all",15.1892148131634
"29",0.571218637992832,0.62352688172043,9.15730689590262,"0.5","0","2","all",0.391236922540565
"3",0.616036529680365,0.581041095890411,-5.68074003795066,"0.5","0","2","all",-4.02269546807575
"30",0.5204,0.72,38.3551114527287,"0.5","0","2","all",-9.7809496143949
"31",0.670125786163522,0.585188679245283,-12.6748005631159,"0.5","0","2","all",-13.1435924373408
"32",0.575292728989613,0.706076487252125,22.7334279875582,"0.5","0","2","all",5.58871628043348
"33",0.582117117117117,0.673453453453453,15.6903711728443,"0.5","0","2","all",5.17252342493113
"34",0.583093812375249,0.570239520958084,-2.20449799746688,"0.5","0","2","all",-3.43871738163435
"35",0.556402116402116,0.62015873015873,11.4587295549638,"0.5","0","2","all",3.65605176417492
"36",0.585590551181102,0.599750656167979,2.41808973152256,"0.5","0","2","all",-15.0099302118202
"37",0.62509009009009,0.543318318318318,-13.0815978477577,"0.5","0","2","all",-17.6633929541908
"38",0.597737478411054,0.587651122625216,-1.6874223467884,"0.5","0","2","all",3.64264761499248
"39",0.528104575163399,0.686250742721331,29.9459945994599,"0.5","0","2","all",12.999236954583
"4",0.592516733601071,0.66425702811245,12.1077246334245,"0.5","0","2","all",1.27976076593246
"40",0.664438095238095,0.566647619047619,-14.7177708339306,"0.5","0","2","all",-8.10553952150783
"41",0.637699771689498,0.63658105022831,-0.175430745133153,"0.5","0","2","all",-9.88535756090593
"42",0.675120654396728,0.707918200408998,4.85802734647145,"0.5","0","2","all",-3.17031541711599
"43",0.523669467787115,0.716302521008403,36.7852366943033,"0.5","0","2","all",11.3040995142344
"44",0.527861635220126,0.696834381551363,32.0108026530045,"0.5","0","2","all",6.53316140470708
"45",0.595860805860806,0.693772893772894,16.4320403270425,"0.5","0","2","all",-9.24126989394033
"46",0.5676,0.580911111111111,2.3451569963198,"0.5","0","2","all",-1.01766016689161
"47",0.655170316301703,0.569914841849148,-13.0127193389657,"0.5","0","2","all",-21.8137552142506
"48",0.658972142170989,0.696147934678194,5.64148165425152,"0.5","0","2","all",-5.10427058709107
"49",0.64301297648013,0.675405515004055,5.03761816771458,"0.5","0","2","all",-2.04256394593668
"5",0.549859943977591,0.598020541549953,8.75870266598743,"0.5","0","2","all",-10.9766021730887
"50",0.501587301587302,0.608313492063492,21.2776898734177,"0.5","0","2","all",10.7743535526647
"51",0.615692307692308,0.723282051282051,17.4745960353157,"0.5","0","2","all",12.89201169941
"52",0.569180887372014,0.644095563139932,13.1618396594112,"0.5","0","2","all",5.59157060388622
"53",0.539651741293532,0.597064676616915,10.638886328017,"0.5","0","2","all",-5.25844833199633
"54",0.507921568627451,0.717045751633987,41.1725344863084,"0.5","0","2","all",14.6926787871835
"55",0.502820512820513,0.643820512820513,28.041815400306,"0.5","0","2","all",21.4624814264464
"56",0.607068811438785,0.720929401251117,18.7557963227392,"0.5","0","2","all",0.738451790029378
"57",0.602716894977169,0.621198630136986,3.06640403045569,"0.5","0","2","all",3.43496033459678
"58",0.542998405103668,0.661307814992026,21.788168947894,"0.5","0","2","all",2.22367848172715
"59",0.547366071428571,0.619791666666667,13.2316559280102,"0.5","0","2","all",-1.82618813681307
"6",0.651794403892944,0.77676399026764,19.1731603751575,"0.5","0","2","all",7.61263023831662
"60",0.649772528433946,0.480358705161855,-26.0727894545503,"0.5","0","2","all",-27.2493644594582
"61",0.498846153846154,0.605034965034965,21.2868858204248,"0.5","0","2","all",8.37637390955568
"62",0.575246376811594,0.782840579710145,36.0878766502066,"0.5","0","2","all",12.14481359136
"63",0.600247395833333,0.729244791666667,21.4907047875225,"0.5","0","2","all",1.69682383401103
"64",0.620232974910394,0.688924731182796,11.0751538617123,"0.5","0","2","all",6.75083551305738
"65",0.650749601275917,0.779912280701754,19.8482917504044,"0.5","0","2","all",4.3975998622082
"66",0.560490196078431,0.595901960784314,6.3179989504985,"0.5","0","2","all",-2.06188987998118
"7",0.537191404297851,0.637811094452774,18.7306962378596,"0.5","0","2","all",4.56124727593604
"8",0.53561797752809,0.614209737827715,14.6730997832319,"0.5","0","2","all",-5.90546834615048
"9",0.583579638752053,0.608210180623974,4.22059651097355,"0.5","0","2","all",2.48270775608652
"1",0.546554307116105,0.739625468164794,35.3251558966628,"1","0","2","all",5.65695020423055
"10",0.558940129449838,0.772855987055016,38.2716942896432,"1","0","2","all",16.5862481079686
"11",0.518305084745763,0.518135593220339,-0.0327011118378127,"1","0","2","all",-5.96668338269858
"12",0.515798864557989,0.659959448499595,27.94899210667,"1","0","2","all",-3.17354462096507
"13",0.611833333333333,0.790311111111111,29.1709797512031,"1","0","2","all",8.61926078462426
"14",0.584171428571429,0.595003174603175,1.85420674513897,"1","0","2","all",-16.7754220331997
"15",0.577962962962963,0.65791087962963,13.8327058635053,"1","0","2","all",5.62191139256715
"16",0.608960342979636,0.679153269024652,11.5266826246128,"1","0","2","all",7.0178220035868
"17",0.582130410342889,0.64707700955593,11.1567095721362,"1","0","2","all",-8.84603336951725
"18",0.523524590163934,0.632404371584699,20.7974531600647,"1","0","2","all",-1.51889414503428
"19",0.636023054755043,0.648904899135447,2.02537381060262,"1","0","2","all",-6.19988422990639
"2",0.575705128205128,0.735961538461538,27.83654381472,"1","0","2","all",-0.231534644779528
"20",0.552025641025641,0.631538461538461,14.4038273956059,"1","0","2","all",4.52251435070171
"21",0.537205459770115,0.721436781609195,34.2943874617205,"1","0","2","all",11.5654193426016
"22",0.50182156133829,0.715154894671623,42.511790996864,"1","0","2","all",-5.37866141847129
"23",0.506737841043891,0.744893238434164,46.9977527037783,"1","0","2","all",9.39262422393654
"24",0.577479387514723,0.675106007067138,16.905645753447,"1","0","2","all",-0.431228583458438
"25",0.580999441652708,0.661652707984366,13.8818147745947,"1","0","2","all",-9.48602992159542
"26",0.631392757660167,0.696768802228412,10.3542594961839,"1","0","2","all",4.21878574414527
"27",0.614728205128205,0.622830769230769,1.31807261078483,"1","0","2","all",-18.0181065286281
"28",0.558926553672316,0.797581920903955,42.6988779945416,"1","0","2","all",9.30368033380601
"29",0.57232183908046,0.706901149425287,23.5146208226221,"1","0","2","all",-2.86609086328489
"3",0.60865093768905,0.754500907441016,23.9628267567836,"1","0","2","all",9.22100583167753
"30",0.529411764705882,0.647058823529412,22.2222222222222,"1","0","2","all",-2.53491322663113
"31",0.596071428571429,0.678928571428571,13.9005392450569,"1","0","2","all",-8.374476889637
"32",0.581941340782123,0.709967411545624,21.999824001408,"1","0","2","all",-3.89566819855213
"33",0.590046511627907,0.638248062015504,8.16911030532345,"1","0","2","all",-15.7535226873228
"34",0.583153846153846,0.712576923076923,22.1936419997362,"1","0","2","all",11.8868472826229
"35",0.54431693989071,0.721584699453552,32.5670113442425,"1","0","2","all",-3.82816071635432
"37",0.535609523809524,0.695076190476191,29.7729333736375,"1","0","2","all",6.98270741336323
"38",0.548794642857143,0.665714285714286,21.3048076140893,"1","0","2","all",-0.607690243458016
"39",0.657710843373494,0.766955823293173,16.6098797093485,"1","0","2","all",11.1258209041074
"4",0.457150537634409,0.6825,49.294366694108,"1","0","2","all",-10.142926810781
"40",0.658551088777219,0.664070351758794,0.838091846727105,"1","0","2","all",-4.56152901959087
"41",0.598890410958904,0.744630136986301,24.3349573412017,"1","0","2","all",0.634021238479471
"42",0.61054794520548,0.499716894977169,-18.1527185700396,"1","0","2","all",-15.6532887474692
"43",0.591333333333333,0.64815873015873,9.60970634025876,"1","0","2","all",0.370935196543771
"44",0.522643343051506,0.718124392614188,37.4023800669394,"1","0","2","all",19.5375128691295
"45",0.478875968992248,0.686317829457364,43.3184945366248,"1","0","2","all",-2.55110811950892
"46",0.472124756335283,0.680565302144249,44.1494632535095,"1","0","2","all",20.2599056912067
"47",0.540377128953771,0.684136253041362,26.603480492582,"1","0","2","all",-4.34982298616838
"48",0.583884297520661,0.629820936639118,7.86742156168907,"1","0","2","all",-14.474864884748
"49",0.661828550404709,0.723583517292127,9.33096144759152,"1","0","2","all",-1.40888484567961
"5",0.63535105657805,0.601683708248125,-5.29901508486578,"1","0","2","all",-11.3136546150967
"50",0.546960276338515,0.606977547495682,10.9728756828444,"1","0","2","all",-17.5536138578499
"51",0.571641025641026,0.677179487179487,18.4623665560241,"1","0","2","all",-2.44244725896141
"52",0.58207182320442,0.695064456721915,19.4121462357427,"1","0","2","all",-2.69979250269388
"53",0.58412037037037,0.65287037037037,11.7698343504795,"1","0","2","all",-3.66023029147013
"54",0.616934523809524,0.603928571428571,-2.10815765352887,"1","0","2","all",-8.32946443178372
"55",0.538736059479554,0.678339529120198,25.9131474836691,"1","0","2","all",1.62132400237384
"56",0.527862745098039,0.732009803921569,38.6742691579065,"1","0","2","all",6.44199173646206
"57",0.499009971509972,0.668803418803419,34.0260630022409,"1","0","2","all",5.85183350645391
"58",0.542437024018746,0.718933801991798,32.5377454262695,"1","0","2","all",-1.56339832168022
"59",0.594783037475345,0.629181459566075,5.78335627000049,"1","0","2","all",-22.5169870748843
"6",0.582088772845953,0.638146214099217,9.63039382793577,"1","0","2","all",3.43005913749373
"60",0.467795229784759,0.752623618382781,60.8874076653319,"1","0","2","all",6.22905725976232
"61",0.439578454332553,0.686869633099141,56.2564375776949,"1","0","2","all",7.64096618210938
"62",0.506632302405498,0.752920962199313,48.6129010377806,"1","0","2","all",8.85743125184512
"63",0.585380577427822,0.74489501312336,27.2496973501323,"1","0","2","all",20.7773556628556
"64",0.56218085106383,0.740372340425532,31.696470810862,"1","0","2","all",3.75601793329697
"65",0.503784860557769,0.674993359893758,33.9844470805325,"1","0","2","all",-0.371708830972139
"66",0.501006711409396,0.639060402684564,27.5552578700603,"1","0","2","all",4.75413727726519
"7",0.484271570014144,0.689118340405469,42.2999785813034,"1","0","2","all",13.8087668815492
"8",0.523931947069943,0.665374921235035,26.996440082744,"1","0","2","all",-5.66258715479048
"9",0.550775401069519,0.817219251336898,48.3761347638235,"1","0","2","all",8.26566103267115
"1",0.636723646723647,0.458347578347578,-28.014676271869,"-0.5","0","3","all",-13.8572434800179
"10",0.593730158730159,0.53352380952381,-10.1403555674375,"-0.5","0","3","all",-2.1829860119696
"11",0.734072072072072,0.679945945945946,-7.37340762376966,"-0.5","0","3","all",3.68039343176235
"12",0.705608465608466,0.562804232804233,-20.2384523095381,"-0.5","0","3","all",-9.87622285850673
"13",0.703895833333333,0.452145833333333,-35.7652351496138,"-0.5","0","3","all",-13.9245245161839
"14",0.652216666666667,0.447825,-31.3380011754785,"-0.5","0","3","all",-23.3837339771771
"15",0.670593220338983,0.418262711864407,-37.6279539997473,"-0.5","0","3","all",-10.0087456157704
"16",0.696616161616162,0.512840909090909,-26.3811353585152,"-0.5","0","3","all",-7.47815781076086
"17",0.681746453900709,0.516764184397163,-24.1999453843253,"-0.5","0","3","all",-4.34930488533854
"18",0.664696449026346,0.444352806414662,-33.1495140277108,"-0.5","0","3","all",-15.4639127561151
"19",0.690868744098206,0.552813975448536,-19.9827781802277,"-0.5","0","3","all",-4.73071105455139
"2",0.541,0.596479166666667,10.2549291435613,"-0.5","0","3","all",3.25804894489634
"20",0.663973509933775,0.455673289183223,-31.3717667398098,"-0.5","0","3","all",-8.98279415559304
"21",0.581436100131752,0.565111989459816,-2.8075502481249,"-0.5","0","3","all",7.04908378271892
"22",0.603225806451613,0.545,-9.6524064171123,"-0.5","0","3","all",5.46663691220735
"23",0.636311914323963,0.549551539491299,-13.6348813969389,"-0.5","0","3","all",-4.09744533060785
"24",0.655661691542289,0.481323383084577,-26.5896743254318,"-0.5","0","3","all",-6.75250277852234
"25",0.747852062588905,0.622124229492651,-16.8118588402379,"-0.5","0","3","all",-6.14122170681263
"26",0.634491341991342,0.611461038961039,-3.6297269176318,"-0.5","0","3","all",17.9729721834918
"27",0.593462897526502,0.616266195524146,3.84241341669149,"-0.5","0","3","all",15.9673397055509
"28",0.647301587301587,0.684981684981685,5.82110385935791,"-0.5","0","3","all",6.76067389344965
"29",0.648857142857143,0.595182072829132,-8.27224769256009,"-0.5","0","3","all",8.7553593860163
"3",0.611751592356688,0.528609341825902,-13.5908515105766,"-0.5","0","3","all",-5.06297464463068
"30",0.656551724137931,0.551724137931034,-15.9663865546219,"-0.5","0","3","all",5.86738132749572
"31",0.579912280701754,0.635175438596491,9.52957192557859,"-0.5","0","3","all",26.5338465072072
"32",0.589937777777778,0.49816,-15.5571962391514,"-0.5","0","3","all",4.58203734358145
"33",0.654750499001996,0.477804391217565,-27.0249672286071,"-0.5","0","3","all",-24.7175462729344
"34",0.626972624798712,0.575185185185185,-8.25992038012072,"-0.5","0","3","all",-2.97842664349327
"35",0.734277777777778,0.517444444444444,-29.530150563668,"-0.5","0","3","all",-13.1882594563104
"36",0.560619578686493,0.668760842627014,19.2895981610008,"-0.5","0","3","all",21.9910110353115
"37",0.561146666666667,0.505146666666667,-9.97956565128547,"-0.5","0","3","all",-5.18056927519935
"38",0.656309523809524,0.500289115646259,-23.7723821616439,"-0.5","0","3","all",7.83615664599113
"39",0.5863112164297,0.554928909952607,-5.35249976423673,"-0.5","0","3","all",12.0210141652796
"4",0.59974025974026,0.527554112554113,-12.0362350223762,"-0.5","0","3","all",20.5327609539621
"40",0.72381850853549,0.522920035938904,-27.7553654994352,"-0.5","0","3","all",-15.5476722279002
"41",0.666274509803922,0.557450980392157,-16.3331371394938,"-0.5","0","3","all",-0.0811383007824169
"42",0.622295918367347,0.514659863945578,-17.2966029898062,"-0.5","0","3","all",0.603690795752023
"43",0.730095238095238,0.387571428571429,-46.914949126011,"-0.5","0","3","all",-31.7397583954312
"44",0.66388,0.508973333333333,-23.3335341728425,"-0.5","0","3","all",-8.90181306165526
"45",0.6890625,0.438177083333333,-36.4096749811036,"-0.5","0","3","all",-7.79675692402007
"46",0.663171806167401,0.515477239353891,-22.2709357424383,"-0.5","0","3","all",-5.88382546443239
"47",0.638533755274262,0.610696202531646,-4.35960550443559,"-0.5","0","3","all",7.77887561157335
"48",0.684370860927152,0.577019867549669,-15.6860847687246,"-0.5","0","3","all",-12.6216736025011
"49",0.697011834319527,0.579122287968442,-16.913564525942,"-0.5","0","3","all",2.50315264156169
"5",0.751491681009753,0.559374641422834,-25.5647593235867,"-0.5","0","3","all",-14.2269860388137
"50",0.576372980910426,0.618751835535976,7.35267891263915,"-0.5","0","3","all",12.193589368258
"51",0.662863849765258,0.578638497652582,-12.7062823146115,"-0.5","0","3","all",1.89158795295245
"52",0.653261494252874,0.505775862068966,-22.5768139529769,"-0.5","0","3","all",-3.80894391552779
"53",0.576120218579235,0.592677595628415,2.87394479749596,"-0.5","0","3","all",12.2533226154775
"54",0.642722222222222,0.53712962962963,-16.4289624571412,"-0.5","0","3","all",1.13625380377021
"55",0.647154088050314,0.515801886792453,-20.296897397896,"-0.5","0","3","all",-20.3020165818043
"56",0.69148401826484,0.515844748858447,-25.4003367781557,"-0.5","0","3","all",-9.63569548825457
"57",0.60922244759973,0.58185260311021,-4.49258634466839,"-0.5","0","3","all",5.0457084537902
"58",0.672766122766123,0.552773892773893,-17.8356528267021,"-0.5","0","3","all",-6.39226225774566
"59",0.669837662337662,0.540054112554113,-19.3753736286818,"-0.5","0","3","all",0.446631697420051
"6",0.657018900343643,0.582628865979381,-11.3223583561071,"-0.5","0","3","all",0.686152305320816
"60",0.701434468524252,0.57219298245614,-18.425311539084,"-0.5","0","3","all",-4.74292067533216
"61",0.689120541205412,0.533087330873309,-22.6423682073342,"-0.5","0","3","all",-5.90015985391773
"62",0.667692307692308,0.651282051282051,-2.45775729646697,"-0.5","0","3","all",0.731067487183968
"63",0.665468164794007,0.429850187265918,-35.4063484916704,"-0.5","0","3","all",-18.8149519087446
