"sp","mean_baseline","mean_current","per_change","mu.psi.yr","mu.v.yr","r","case","actual.change"
"26",0.641857506361323,0.505089058524173,-21.3082259663033,"0","0","5","all",2.72654373663531
"27",0.668695652173913,0.480333333333333,-28.1686172518422,"0","0","5","all",-14.5400114291834
"28",0.580997150997151,0.529202279202279,-8.91482371401951,"0","0","5","all",5.63948350248808
"29",0.715762144053601,0.607889447236181,-15.071025719033,"0","0","5","all",-3.05115516247935
"3",0.683166666666667,0.414309523809524,-39.3545464050465,"0","0","5","all",-22.4673419129659
"30",0.529298245614035,0.712456140350877,34.6039111700365,"0","0","5","all",13.1705190022794
"31",0.587095238095238,0.546047619047619,-6.99164571335876,"0","0","5","all",-8.77550181102313
"32",0.660316742081448,0.567662141779789,-14.031841750611,"0","0","5","all",0.93706091426896
"33",0.594564393939394,0.563806818181818,-5.17312776733667,"0","0","5","all",2.96362548239649
"34",0.474539682539683,0.588634920634921,24.043350280974,"0","0","5","all",0.382060176442226
"35",0.585462962962963,0.53037037037037,-9.41009014708208,"0","0","5","all",-2.21562220325743
"36",0.646219931271478,0.462474226804124,-28.4339271470354,"0","0","5","all",-7.58200485892256
"37",0.602617079889807,0.622892561983471,3.36457142857143,"0","0","5","all",-1.38493172823259
"38",0.598921568627451,0.564084967320261,-5.81655480984339,"0","0","5","all",-8.3124272284914
"39",0.656230303030303,0.507090909090909,-22.7266850144997,"0","0","5","all",-2.64968474700152
"4",0.611399176954733,0.494238683127572,-19.1626842565794,"0","0","5","all",9.71101111721235
"40",0.66119957537155,0.610626326963907,-7.64871156779321,"0","0","5","all",1.24105094439121
"41",0.640324074074074,0.516134259259259,-19.3948376834647,"0","0","5","all",-1.62036826618533
"42",0.706872549019608,0.452186274509804,-36.0300134533502,"0","0","5","all",-11.8232799975094
"43",0.584057971014493,0.57256038647343,-1.96856906534325,"0","0","5","all",0.699847976841669
"44",0.611953125,0.492630208333333,-19.4987020724286,"0","0","5","all",6.75950508393379
"45",0.551161616161616,0.504343434343434,-8.49445615321178,"0","0","5","all",0.624484758730315
"46",0.701155913978495,0.401290322580645,-42.767319710156,"0","0","5","all",-3.16371145648313
"47",0.697276785714286,0.559776785714286,-19.7195723157693,"0","0","5","all",4.19698469908872
"48",0.71447983014862,0.453673036093418,-36.5030310234161,"0","0","5","all",-2.68236375282314
"49",0.633884514435695,0.564619422572178,-10.9270837646474,"0","0","5","all",6.98468990902884
"5",0.728242710795902,0.512482269503546,-29.6275456099725,"0","0","5","all",-6.51379763183592
"50",0.577064676616915,0.638590381426202,10.6618386642527,"0","0","5","all",9.95454755744159
"51",0.787142857142857,0.285714285714286,-63.7023593466425,"0","0","5","all",-17.4211739195432
"52",0.666165803108808,0.573143350604491,-13.963858857691,"0","0","5","all",-1.58373413432385
"53",0.602204301075269,0.58241935483871,-3.28542094455852,"0","0","5","all",2.40975614659081
"54",0.612644444444444,0.564288888888889,-7.89292321085278,"0","0","5","all",2.63406748834023
"55",0.652194092827004,0.490569620253165,-24.7816523258071,"0","0","5","all",-10.4052275250756
"56",0.593599290780142,0.54822695035461,-7.6435974790167,"0","0","5","all",-3.42004755311766
"57",0.544808259587021,0.588185840707965,7.96199036222861,"0","0","5","all",31.1069457972986
"58",0.630749559082892,0.558377425044092,-11.4739888433738,"0","0","5","all",1.09955256318288
"59",0.699455782312925,0.512965986394558,-26.6621279906633,"0","0","5","all",-0.0652338033636404
"6",0.608077324973877,0.613646812957158,0.915917722062804,"0","0","5","all",8.14234820112723
"60",0.628866832092638,0.585392886683209,-6.91306063396028,"0","0","5","all",15.479927427314
"61",0.652208835341365,0.563668005354752,-13.5755336617405,"0","0","5","all",-8.96613049808098
"62",0.707651515151515,0.492575757575758,-30.3928915533669,"0","0","5","all",-4.82375671439576
"63",0.681072124756335,0.518401559454191,-23.8844843870746,"0","0","5","all",-4.99788207771245
"64",0.578181818181818,0.619747474747475,7.18902865129281,"0","0","5","all",6.02606399125971
"65",0.649295774647887,0.517856025039124,-20.2434321523259,"0","0","5","all",-13.6438670325381
"66",0.572895377128954,0.532822384428224,-6.99481865284975,"0","0","5","all",-1.39567080702777
"7",0.697399425287356,0.410761494252874,-41.1009703537362,"0","0","5","all",-23.6176703215559
"8",0.636073446327684,0.537015065913371,-15.5734186022413,"0","0","5","all",-9.8197829208318
"9",0.574348659003831,0.562088122605364,-2.13468530069042,"0","0","5","all",23.0493446040902
"1",0.586767676767677,0.484175084175084,-17.4843633442359,"0.5","-0.5","5","all",8.21513930597097
"10",0.600041152263375,0.500905349794239,-16.5215005829504,"0.5","-0.5","5","all",26.048419589671
"11",0.658168498168498,0.465824175824176,-29.2241763134461,"0.5","-0.5","5","all",11.9435032775013
"12",0.64871235721703,0.571100726895119,-11.9639512733909,"0.5","-0.5","5","all",26.974427022245
"13",0.517251908396947,0.636361323155216,23.0273514364424,"0.5","-0.5","5","all",40.5084964806131
"14",0.615588972431078,0.636290726817043,3.36291832912629,"0.5","-0.5","5","all",35.5178305243281
"15",0.678267254038179,0.450411160058737,-33.593851483005,"0.5","-0.5","5","all",19.6764889422504
"16",0.520964360587002,0.579979035639413,11.327967806841,"0.5","-0.5","5","all",57.5000077101148
"17",0.632883116883117,0.670900432900433,6.00700429560315,"0.5","-0.5","5","all",18.3569675631072
"18",0.634494195688226,0.600431177446103,-5.3685311029796,"0.5","-0.5","5","all",16.1555556212154
"19",0.640287878787879,0.549969696969697,-14.1058709387349,"0.5","-0.5","5","all",17.5903638506376
"2",0.633760683760684,0.489764957264957,-22.7208361429535,"0.5","-0.5","5","all",33.1389802643213
"20",0.650457796852647,0.57244635193133,-11.99331383201,"0.5","-0.5","5","all",15.9853525910278
"21",0.589360544217687,0.624666666666667,5.99058128260771,"0.5","-0.5","5","all",36.1421247316851
"22",0.618251366120219,0.546010928961749,-11.6846385009722,"0.5","-0.5","5","all",14.2687052594271
"23",0.643974358974359,0.563754578754579,-12.4569835897728,"0.5","-0.5","5","all",13.3528313471699
"24",0.611529581529581,0.501572871572872,-17.98060360084,"0.5","-0.5","5","all",29.6274638986803
"25",0.599276485788114,0.601748492678725,0.41249856272278,"0.5","-0.5","5","all",37.4691480995368
"26",0.644462962962963,0.488518518518519,-24.1975805292951,"0.5","-0.5","5","all",12.3226886195189
"27",0.560684210526316,0.59921052631579,6.87130385806816,"0.5","-0.5","5","all",36.257382261796
"28",0.678943089430894,0.496646341463415,-26.8500778349898,"0.5","-0.5","5","all",13.5173793862414
"29",0.685439024390244,0.525747967479675,-23.2976313323607,"0.5","-0.5","5","all",12.2430087067857
"3",0.596590909090909,0.546060606060606,-8.46984126984127,"0.5","-0.5","5","all",26.3599672450757
"30",1,0.25,-75,"0.5","-0.5","5","all",23.360700236844
"31",0.652098765432099,0.484259259259259,-25.7383566830746,"0.5","-0.5","5","all",31.5027421008358
"32",0.693214588634436,0.57518235793045,-17.026795546311,"0.5","-0.5","5","all",21.614408362669
"33",0.619606299212598,0.523228346456693,-15.5547083492185,"0.5","-0.5","5","all",22.3801322783233
"34",0.642132505175983,0.510124223602484,-20.5577946155086,"0.5","-0.5","5","all",19.0157657744949
"35",0.558518518518519,0.561604938271605,0.552608311229003,"0.5","-0.5","5","all",36.4750144839675
"36",0.702077051926298,0.554455611390285,-21.0263873646037,"0.5","-0.5","5","all",14.3783634290369
"37",0.605138888888889,0.545077160493827,-9.9252798816719,"0.5","-0.5","5","all",40.2266315210341
"38",0.702222222222222,0.417516339869281,-40.5435591958302,"0.5","-0.5","5","all",22.3428291863524
"39",0.562354740061162,0.577217125382263,2.64288433302519,"0.5","-0.5","5","all",36.6501747780058
"4",0.601111111111111,0.483587301587302,-19.5510958542382,"0.5","-0.5","5","all",9.67434667790033
"40",0.601289134438306,0.560718232044199,-6.74732006125573,"0.5","-0.5","5","all",15.7487592634897
"41",0.576640211640212,0.614074074074074,6.49171904390513,"0.5","-0.5","5","all",49.6035949356917
"42",0.70497982243745,0.525754640839387,-25.4227391896688,"0.5","-0.5","5","all",3.06822670211825
"43",0.767539682539683,0.316587301587302,-58.7529728052942,"0.5","-0.5","5","all",10.5761659563766
"44",0.612801120448179,0.515350140056022,-15.9025460529323,"0.5","-0.5","5","all",33.3434467813139
"45",0.57959595959596,0.612474747474748,5.67270826071803,"0.5","-0.5","5","all",41.1505738700214
"46",0.652592592592593,0.515413105413105,-21.0206932681394,"0.5","-0.5","5","all",12.0861248781381
"47",0.596529680365297,0.61234398782344,2.6510512349459,"0.5","-0.5","5","all",23.8861857175484
"48",0.617598566308244,0.547688172043011,-11.3197144681098,"0.5","-0.5","5","all",33.6260633914061
"49",0.66260034904014,0.621989528795811,-6.12900676903628,"0.5","-0.5","5","all",20.604663758424
"5",0.655146198830409,0.537719298245614,-17.9237704186379,"0.5","-0.5","5","all",27.1448559166343
"50",0.736354916067146,0.542014388489209,-26.3922360450726,"0.5","-0.5","5","all",11.9713542755072
"51",0.6275,0.551416666666667,-12.124833997344,"0.5","-0.5","5","all",37.0252352887806
"52",0.659653333333333,0.51588,-21.7952864130654,"0.5","-0.5","5","all",26.2832890169639
"53",0.635869565217391,0.531811594202899,-16.3646723646724,"0.5","-0.5","5","all",29.3025049726714
"54",0.680875706214689,0.572655367231638,-15.8942870182135,"0.5","-0.5","5","all",19.1718928556719
"55",0.558858858858859,0.541471471471471,-3.11123052122516,"0.5","-0.5","5","all",25.7857206635495
"56",0.64009324009324,0.484289044289044,-24.3408594319009,"0.5","-0.5","5","all",27.4068911042578
"57",0.613955296404276,0.555772594752187,-9.47670001266305,"0.5","-0.5","5","all",35.6157649441159
"58",0.606,0.534666666666667,-11.7711771177118,"0.5","-0.5","5","all",26.7724480289464
"59",0.523699421965318,0.611868978805395,16.8359087564386,"0.5","-0.5","5","all",35.1113867814236
"6",0.74011396011396,0.545944919278253,-26.2350193753689,"0.5","-0.5","5","all",7.02145815459307
"60",0.621447368421053,0.611789473684211,-1.55409697226339,"0.5","-0.5","5","all",19.9176068498801
"61",0.672345679012346,0.5262177328844,-21.734050011685,"0.5","-0.5","5","all",23.1204348948342
"62",0.643333333333333,0.530566037735849,-17.5285951705934,"0.5","-0.5","5","all",31.8411829936391
"63",0.72048309178744,0.386642512077295,-46.3356577712217,"0.5","-0.5","5","all",18.5272876307729
"64",0.580543735224586,0.563049645390071,-3.01339740196277,"0.5","-0.5","5","all",17.3067367214178
"65",0.620265151515151,0.500359848484848,-19.3312977099237,"0.5","-0.5","5","all",12.9402213415122
"66",0.724130081300813,0.512162601626016,-29.2720168859748,"0.5","-0.5","5","all",21.9485202663156
"7",0.568199121522694,0.700810151293314,23.3388304816876,"0.5","-0.5","5","all",41.6740050953653
"8",0.558019801980198,0.564059405940594,1.08232789212205,"0.5","-0.5","5","all",33.9798299543803
"9",0.617624750499002,0.490858283433134,-20.5248359887535,"0.5","-0.5","5","all",17.9551117794349
"1",0.634053497942387,0.560164609053498,-11.6534155443777,"0.5","0","5","all",26.9736654264106
"10",0.598828213879408,0.614175199089875,2.56283602788912,"0.5","0","5","all",39.653188808192
"11",0.566104651162791,0.60141472868217,6.23737633083426,"0.5","0","5","all",27.1440583045223
"12",0.583690476190476,0.603115079365079,3.32789448636889,"0.5","0","5","all",24.6675926040197
"13",0.476559139784946,0.623906810035842,30.9190734055355,"0.5","0","5","all",38.4945727033253
"14",0.638324175824176,0.554340659340659,-13.1568754034861,"0.5","0","5","all",-5.107320688612
"15",0.586867579908676,0.631552511415525,7.61414210575458,"0.5","0","5","all",25.903322021179
"16",0.498486486486486,0.624954954954955,25.3704908552013,"0.5","0","5","all",32.5490123586774
"17",0.605821596244131,0.617449139280125,1.91930150857616,"0.5","0","5","all",18.1656069850836
"18",0.62972288202692,0.592193190815519,-5.95971534186638,"0.5","0","5","all",22.580312792388
"19",0.555131233595801,0.635669291338583,14.5079312545803,"0.5","0","5","all",31.7371453527253
"2",0.45,0.634666666666667,41.037037037037,"0.5","0","5","all",43.6691293293108
"20",0.601962174940898,0.517612293144208,-14.0124887091073,"0.5","0","5","all",13.1922906263946
"21",0.590860215053763,0.599771505376344,1.50818926296633,"0.5","0","5","all",13.9913338784133
"22",0.584646464646465,0.59015873015873,0.942837397571322,"0.5","0","5","all",21.3590847866246
"23",0.575624321389794,0.594940282301846,3.35565406017165,"0.5","0","5","all",25.738209985058
"24",0.585606060606061,0.64699494949495,10.4829667960328,"0.5","0","5","all",20.3094715196953
"25",0.611666666666667,0.543792270531401,-11.0966315207519,"0.5","0","5","all",20.9579356900337
"26",0.640680272108843,0.480493197278912,-25.0026544913994,"0.5","0","5","all",10.5895525270274
"27",0.466258169934641,0.688496732026144,47.6642719467321,"0.5","0","5","all",55.6281500151949
"28",0.510472222222222,0.592305555555556,16.030908200468,"0.5","0","5","all",41.5812729893352
"29",0.612555096418733,0.640027548209366,4.48489482027816,"0.5","0","5","all",23.2478110110189
"3",0.526794871794872,0.601196581196581,14.123468808307,"0.5","0","5","all",35.9960585172135
"30",0.786190476190476,0.503095238095238,-36.0084797092671,"0.5","0","5","all",30.498922509637
"31",0.562404371584699,0.581912568306011,3.46871356393314,"0.5","0","5","all",21.2287499820199
"32",0.514660766961652,0.620176991150442,20.5020920502092,"0.5","0","5","all",36.6440286178138
"33",0.663530377668309,0.538144499178982,-18.8967804202034,"0.5","0","5","all",23.6148288817795
"34",0.574172494172494,0.579184149184149,0.87284832737902,"0.5","0","5","all",14.1886706015171
"35",0.619145299145299,0.465982905982906,-24.7377139701822,"0.5","0","5","all",5.25001466750856
"36",0.670698287220026,0.564703557312253,-15.8036380780262,"0.5","0","5","all",14.8125285427636
"37",0.653973256924546,0.643266475644699,-1.63718946707365,"0.5","0","5","all",10.80788332817
"38",0.60656330749354,0.467881136950904,-22.8635937633126,"0.5","0","5","all",16.1362244233651
"39",0.555523385300668,0.654239049740163,17.7698485881142,"0.5","0","5","all",26.4535661271866
"4",0.585932914046122,0.553731656184486,-5.49572435507531,"0.5","0","5","all",16.9656032733747
"40",0.525808966861598,0.588830409356725,11.9856157781568,"0.5","0","5","all",41.5431842684034
"41",0.572991128010139,0.597705956907478,4.31330044902564,"0.5","0","5","all",30.1179384176174
"42",0.618706467661692,0.644889836531628,4.23195331525984,"0.5","0","5","all",12.0180186328272
"43",0.601161616161616,0.505959595959596,-15.8363437788793,"0.5","0","5","all",29.6012146094417
"44",0.649209039548023,0.564152542372881,-13.1015577408406,"0.5","0","5","all",21.0824947275741
"45",0.487471264367816,0.571666666666667,17.2718698420184,"0.5","0","5","all",26.0811052019478
"46",0.575610766045549,0.613747412008282,6.62542263146536,"0.5","0","5","all",24.6265656768626
"47",0.569908675799087,0.615951293759513,8.07894666559838,"0.5","0","5","all",15.216556506106
"48",0.471584158415842,0.64042904290429,35.8037651340192,"0.5","0","5","all",61.0403031653404
"49",0.606907630522088,0.562971887550201,-7.23928004235046,"0.5","0","5","all",29.6484947637034
"5",0.593127572016461,0.540781893004115,-8.82536598903767,"0.5","0","5","all",33.8612212608371
"50",0.544545454545455,0.634444444444444,16.5089964756075,"0.5","0","5","all",35.9756021368994
"51",0.642950819672131,0.643934426229508,0.152983171851098,"0.5","0","5","all",17.3505445129934
"52",0.570570409982175,0.559073083778966,-2.015058264863,"0.5","0","5","all",17.2204861201697
"53",0.618,0.508153846153846,-17.7744585511576,"0.5","0","5","all",7.52690201426232
"54",0.588585271317829,0.576298449612403,-2.08751769780383,"0.5","0","5","all",21.0802826760693
"55",0.556529209621993,0.596683848797251,7.21518987341772,"0.5","0","5","all",22.1255829107551
"56",0.559976019184652,0.587098321342926,4.84347565414757,"0.5","0","5","all",10.4352954214443
"57",0.578968968968969,0.566786786786787,-2.10411659952628,"0.5","0","5","all",13.3078584501057
"58",0.580938628158845,0.58158844765343,0.111856823266225,"0.5","0","5","all",41.9087108459728
"59",0.592844827586207,0.61610632183908,3.92370704279966,"0.5","0","5","all",36.063156035696
"6",0.551051643192488,0.605887323943662,9.95109649496482,"0.5","0","5","all",23.7890386545784
"60",0.561780821917808,0.59910502283105,6.64390798992117,"0.5","0","5","all",38.2638828942736
"61",0.554687774846086,0.6196218117854,11.7064121265935,"0.5","0","5","all",28.1934790845345
"62",0.68377358490566,0.452578616352201,-33.8116261957322,"0.5","0","5","all",25.7255112684512
"63",0.638255033557047,0.562214765100671,-11.9137749737119,"0.5","0","5","all",19.157130228307
"64",0.587333333333333,0.592060606060606,0.804870498400572,"0.5","0","5","all",18.163113243118
"65",0.516736111111111,0.600023148148148,16.1179052994669,"0.5","0","5","all",50.7960053562356
"66",0.588804347826087,0.584130434782609,-0.793797304781233,"0.5","0","5","all",15.7967498628269
"7",0.608331028123559,0.689331489165514,13.3151947372809,"0.5","0","5","all",29.1928258475158
"8",0.548282623394185,0.714496281271129,30.3153247586046,"0.5","0","5","all",28.805276783922
"9",0.587851239669421,0.50801652892562,-13.5807676086039,"0.5","0","5","all",24.1666670568804
"1",0.51592841163311,0.662908277404922,28.4884225132252,"1","-0.5","5","all",71.0813003791773
